location,date,vaccine,total_vaccinations
Argentina,2021-11-25,Moderna,3515123.0
Argentina,2021-11-26,Moderna,3521068.0
Argentina,2021-11-27,Moderna,3525580.0
Argentina,2021-11-28,Moderna,3528125.0
Argentina,2021-11-29,Moderna,3534710.0
Argentina,2021-11-30,Moderna,3544013.0
Argentina,2021-12-01,Moderna,3544468.0
Argentina,2021-12-02,Moderna,3544631.0
Argentina,2021-12-03,Moderna,3544724.0
Argentina,2021-12-04,Moderna,3544730.0
Argentina,2021-12-05,Moderna,3544732.0
Argentina,2021-12-06,Moderna,3544782.0
Argentina,2021-12-07,Moderna,3544899.0
Argentina,2021-12-08,Moderna,3544924.0
Argentina,2021-12-09,Moderna,3545051.0
Argentina,2021-12-10,Moderna,3545137.0
Argentina,2021-12-11,Moderna,3545168.0
Argentina,2021-12-12,Moderna,3545194.0
Argentina,2021-12-13,Moderna,3545231.0
Argentina,2021-12-14,Moderna,3545343.0
Argentina,2021-12-15,Moderna,3545462.0
Argentina,2021-12-16,Moderna,3545570.0
Argentina,2021-12-17,Moderna,3545766.0
Argentina,2021-12-18,Moderna,3545806.0
Argentina,2021-12-19,Moderna,3545830.0
Argentina,2021-12-20,Moderna,3545955.0
Argentina,2021-12-21,Moderna,3546054.0
Argentina,2021-12-22,Moderna,3546123.0
Argentina,2021-12-23,Moderna,3546273.0
Argentina,2021-12-24,Moderna,3546282.0
Argentina,2021-12-25,Moderna,3546284.0
Argentina,2021-12-26,Moderna,3546294.0
Argentina,2021-12-27,Moderna,3546486.0
Argentina,2021-12-28,Moderna,3546590.0
Argentina,2021-12-29,Moderna,3546946.0
Argentina,2021-12-30,Moderna,3547193.0
Argentina,2021-12-31,Moderna,3547209.0
Argentina,2022-01-01,Moderna,3547268.0
Argentina,2022-01-02,Moderna,3547308.0
Argentina,2022-01-03,Moderna,3547860.0
Argentina,2022-01-04,Moderna,3548027.0
Argentina,2022-01-05,Moderna,3548233.0
Argentina,2022-01-06,Moderna,3548459.0
Argentina,2022-01-07,Moderna,3548912.0
Argentina,2022-01-08,Moderna,3549566.0
Argentina,2022-01-09,Moderna,3551055.0
Argentina,2022-01-10,Moderna,3565951.0
Argentina,2022-01-11,Moderna,3597375.0
Argentina,2022-01-12,Moderna,3642605.0
Argentina,2022-01-13,Moderna,3711497.0
Argentina,2022-01-14,Moderna,3782435.0
Argentina,2022-01-15,Moderna,3807523.0
Argentina,2022-01-16,Moderna,3823597.0
Argentina,2022-01-17,Moderna,3900207.0
Argentina,2022-01-18,Moderna,3980876.0
Argentina,2022-01-19,Moderna,4070397.0
Argentina,2022-01-20,Moderna,4163521.0
Argentina,2022-01-21,Moderna,4259168.0
Argentina,2022-01-22,Moderna,4318204.0
Argentina,2022-01-23,Moderna,4358842.0
Argentina,2022-01-24,Moderna,4456787.0
Argentina,2022-01-25,Moderna,4547434.0
Argentina,2022-01-26,Moderna,4639060.0
Argentina,2022-01-27,Moderna,4725715.0
Argentina,2022-01-28,Moderna,4816838.0
Argentina,2022-01-29,Moderna,4865601.0
Argentina,2022-01-30,Moderna,4894277.0
Argentina,2022-01-31,Moderna,5001607.0
Argentina,2022-02-01,Moderna,5107748.0
Argentina,2022-02-02,Moderna,5200395.0
Argentina,2022-02-03,Moderna,5268848.0
Argentina,2022-02-04,Moderna,5341110.0
Argentina,2022-02-05,Moderna,5375551.0
Argentina,2022-02-06,Moderna,5399128.0
Argentina,2022-02-07,Moderna,5458448.0
Argentina,2022-02-08,Moderna,5513536.0
Argentina,2022-02-09,Moderna,5564313.0
Argentina,2022-02-10,Moderna,5607310.0
Argentina,2022-02-11,Moderna,5646310.0
Argentina,2022-02-12,Moderna,5671032.0
Argentina,2022-02-13,Moderna,5687296.0
Argentina,2022-02-14,Moderna,5731999.0
Argentina,2022-02-15,Moderna,5781266.0
Argentina,2022-02-16,Moderna,5820958.0
Argentina,2022-02-17,Moderna,5855388.0
Argentina,2022-02-18,Moderna,5893434.0
Argentina,2022-02-19,Moderna,5906994.0
Argentina,2022-02-20,Moderna,5914396.0
Argentina,2022-02-21,Moderna,5945133.0
Argentina,2022-02-22,Moderna,5976414.0
Argentina,2022-02-23,Moderna,6009561.0
Argentina,2022-02-24,Moderna,6033563.0
Argentina,2022-02-25,Moderna,6062424.0
Argentina,2022-02-26,Moderna,6072997.0
Argentina,2022-02-27,Moderna,6079418.0
Argentina,2022-02-28,Moderna,6086216.0
Argentina,2022-03-01,Moderna,6093474.0
Argentina,2022-03-02,Moderna,6113994.0
Argentina,2022-03-03,Moderna,6131300.0
Argentina,2022-03-04,Moderna,6149326.0
Argentina,2022-03-05,Moderna,6156133.0
Argentina,2022-03-06,Moderna,6167536.0
Argentina,2022-03-07,Moderna,6192162.0
Argentina,2022-03-08,Moderna,6207752.0
Argentina,2022-03-09,Moderna,6222978.0
Argentina,2022-03-10,Moderna,6237311.0
Argentina,2022-03-11,Moderna,6253875.0
Argentina,2022-03-12,Moderna,6262030.0
Argentina,2022-03-13,Moderna,6267137.0
Argentina,2022-03-14,Moderna,6282369.0
Argentina,2022-03-15,Moderna,6307297.0
Argentina,2022-03-16,Moderna,6328022.0
Argentina,2022-03-17,Moderna,6347412.0
Argentina,2022-03-18,Moderna,6369882.0
Argentina,2022-03-19,Moderna,6387481.0
Argentina,2022-03-20,Moderna,6397056.0
Argentina,2022-03-21,Moderna,6421496.0
Argentina,2022-03-22,Moderna,6445241.0
Argentina,2022-03-23,Moderna,6474349.0
Argentina,2022-03-24,Moderna,6480253.0
Argentina,2022-03-25,Moderna,6506588.0
Argentina,2022-03-26,Moderna,6524048.0
Argentina,2022-03-27,Moderna,6533059.0
Argentina,2022-03-28,Moderna,6560995.0
Argentina,2022-03-29,Moderna,6580905.0
Argentina,2022-03-30,Moderna,6597736.0
Argentina,2022-03-31,Moderna,6614300.0
Argentina,2022-04-01,Moderna,6628509.0
Argentina,2022-04-02,Moderna,6632586.0
Argentina,2022-04-03,Moderna,6634905.0
Argentina,2022-04-04,Moderna,6647065.0
Argentina,2022-04-05,Moderna,6658925.0
Argentina,2022-04-06,Moderna,6668853.0
Argentina,2022-04-07,Moderna,6678901.0
Argentina,2022-04-08,Moderna,6690140.0
Argentina,2022-04-09,Moderna,6694486.0
Argentina,2022-04-10,Moderna,6696139.0
Argentina,2022-04-11,Moderna,6704672.0
Argentina,2022-04-12,Moderna,6714311.0
Argentina,2022-04-13,Moderna,6724138.0
Argentina,2022-04-14,Moderna,6726210.0
Argentina,2022-04-15,Moderna,6727734.0
Argentina,2022-04-16,Moderna,6730492.0
Argentina,2022-04-17,Moderna,6730942.0
Argentina,2022-04-18,Moderna,6742148.0
Argentina,2022-04-19,Moderna,6756870.0
Argentina,2022-04-20,Moderna,6773033.0
Argentina,2022-04-21,Moderna,6791344.0
Argentina,2022-04-22,Moderna,6809156.0
Argentina,2022-04-23,Moderna,6815867.0
Argentina,2022-04-24,Moderna,6818383.0
Argentina,2022-04-25,Moderna,6836899.0
Argentina,2022-04-26,Moderna,6854693.0
Argentina,2022-04-27,Moderna,6874753.0
Argentina,2022-04-28,Moderna,6893535.0
Argentina,2022-04-29,Moderna,6913821.0
Argentina,2022-04-30,Moderna,6920124.0
Argentina,2022-05-01,Moderna,6920270.0
Argentina,2022-05-02,Moderna,6941226.0
Argentina,2022-05-03,Moderna,6972539.0
Argentina,2022-05-04,Moderna,7005679.0
Argentina,2022-05-05,Moderna,7050252.0
Argentina,2022-05-06,Moderna,7100948.0
Argentina,2022-05-07,Moderna,7116311.0
Argentina,2022-05-08,Moderna,7124938.0
Argentina,2022-05-09,Moderna,7173637.0
Argentina,2022-05-10,Moderna,7231893.0
Argentina,2022-05-11,Moderna,7285868.0
Argentina,2022-05-12,Moderna,7344731.0
Argentina,2022-05-13,Moderna,7420118.0
Argentina,2022-05-14,Moderna,7451792.0
Argentina,2022-05-15,Moderna,7467770.0
Argentina,2022-05-16,Moderna,7538300.0
Argentina,2022-05-17,Moderna,7620338.0
Argentina,2022-05-18,Moderna,7621292.0
Argentina,2022-05-19,Moderna,7699385.0
Argentina,2022-05-20,Moderna,7789689.0
Argentina,2022-05-21,Moderna,7846961.0
Argentina,2022-05-22,Moderna,7874360.0
Argentina,2022-05-23,Moderna,7985041.0
Argentina,2022-05-24,Moderna,8088218.0
Argentina,2022-05-25,Moderna,8103275.0
Argentina,2022-05-26,Moderna,8215636.0
Argentina,2022-05-27,Moderna,8342571.0
Argentina,2022-05-28,Moderna,8408770.0
Argentina,2022-05-29,Moderna,8443217.0
Argentina,2022-05-30,Moderna,8560194.0
Argentina,2022-05-31,Moderna,8664170.0
Argentina,2022-06-01,Moderna,8758555.0
Argentina,2022-06-02,Moderna,8860444.0
Argentina,2022-06-03,Moderna,8974466.0
Argentina,2022-06-04,Moderna,9004743.0
Argentina,2022-06-05,Moderna,9020409.0
Argentina,2022-06-06,Moderna,9117413.0
Argentina,2022-06-07,Moderna,9205085.0
Argentina,2022-06-08,Moderna,9299298.0
Argentina,2022-06-09,Moderna,9393283.0
Argentina,2022-06-10,Moderna,9498249.0
Argentina,2022-06-11,Moderna,9527861.0
Argentina,2022-06-12,Moderna,9543687.0
Argentina,2022-06-13,Moderna,9638893.0
Argentina,2022-06-14,Moderna,9740418.0
Argentina,2022-06-15,Moderna,9839955.0
Argentina,2022-06-16,Moderna,9947225.0
Argentina,2022-06-17,Moderna,9963718.0
Argentina,2022-06-18,Moderna,9985461.0
Argentina,2022-06-19,Moderna,9986560.0
Argentina,2022-06-20,Moderna,10002198.0
Argentina,2022-06-21,Moderna,10089808.0
Argentina,2022-06-22,Moderna,10172584.0
Argentina,2022-06-23,Moderna,10250825.0
Argentina,2022-06-24,Moderna,10330067.0
Argentina,2022-06-25,Moderna,10348893.0
Argentina,2022-06-26,Moderna,10360695.0
Argentina,2022-06-27,Moderna,10403748.0
Argentina,2022-06-28,Moderna,10475454.0
Argentina,2022-06-29,Moderna,10545646.0
Argentina,2022-06-30,Moderna,10611613.0
Argentina,2022-07-01,Moderna,10690952.0
Argentina,2022-07-02,Moderna,10711486.0
Argentina,2022-07-03,Moderna,10724408.0
Argentina,2022-07-04,Moderna,10793036.0
Argentina,2022-07-05,Moderna,10864527.0
Argentina,2022-07-06,Moderna,10934304.0
Argentina,2022-07-07,Moderna,11008659.0
Argentina,2022-07-08,Moderna,11082927.0
Argentina,2022-07-09,Moderna,11098324.0
Argentina,2022-07-10,Moderna,11108313.0
Argentina,2022-07-11,Moderna,11169463.0
Argentina,2022-07-12,Moderna,11234474.0
Argentina,2022-07-13,Moderna,11296921.0
Argentina,2022-07-14,Moderna,11358126.0
Argentina,2022-07-15,Moderna,11414124.0
Argentina,2022-07-16,Moderna,11427304.0
Argentina,2022-07-17,Moderna,11435926.0
Argentina,2022-07-18,Moderna,11486584.0
Argentina,2022-07-19,Moderna,11545323.0
Argentina,2022-07-20,Moderna,11594950.0
Argentina,2022-07-21,Moderna,11645930.0
Argentina,2022-07-22,Moderna,11701867.0
Argentina,2022-07-23,Moderna,11713729.0
Argentina,2022-07-24,Moderna,11719618.0
Argentina,2022-07-25,Moderna,11761322.0
Argentina,2022-07-26,Moderna,11811740.0
Argentina,2022-07-27,Moderna,11858084.0
Argentina,2022-07-28,Moderna,11906850.0
Argentina,2022-07-29,Moderna,11962068.0
Argentina,2022-07-30,Moderna,11974463.0
Argentina,2022-07-31,Moderna,11980562.0
Argentina,2022-08-01,Moderna,12019701.0
Argentina,2022-08-02,Moderna,12060420.0
Argentina,2022-08-03,Moderna,12097212.0
Argentina,2022-08-04,Moderna,12132384.0
Argentina,2022-08-05,Moderna,12179145.0
Argentina,2022-08-06,Moderna,12187678.0
Argentina,2022-08-07,Moderna,12192084.0
Argentina,2022-08-08,Moderna,12232564.0
Argentina,2022-08-09,Moderna,12273313.0
Argentina,2022-08-10,Moderna,12315125.0
Argentina,2022-08-11,Moderna,12357956.0
Argentina,2022-08-12,Moderna,12406595.0
Argentina,2022-08-13,Moderna,12416762.0
Argentina,2022-08-14,Moderna,12421398.0
Argentina,2022-08-15,Moderna,12427474.0
Argentina,2022-08-16,Moderna,12465719.0
Argentina,2022-08-17,Moderna,12504186.0
Argentina,2022-08-18,Moderna,12543156.0
Argentina,2022-08-19,Moderna,12581379.0
Argentina,2022-08-20,Moderna,12589452.0
Argentina,2022-08-21,Moderna,12592302.0
Argentina,2022-08-22,Moderna,12627176.0
Argentina,2022-08-23,Moderna,12661481.0
Argentina,2022-08-24,Moderna,12697149.0
Argentina,2022-08-25,Moderna,12727706.0
Argentina,2022-08-26,Moderna,12758094.0
Argentina,2022-08-27,Moderna,12763963.0
Argentina,2022-08-28,Moderna,12766628.0
Argentina,2022-08-29,Moderna,12791962.0
Argentina,2022-08-30,Moderna,12815508.0
Argentina,2022-08-31,Moderna,12838798.0
Argentina,2022-09-01,Moderna,12860814.0
Argentina,2022-09-02,Moderna,12865601.0
Argentina,2022-09-03,Moderna,12870675.0
Argentina,2022-09-04,Moderna,12872498.0
Argentina,2022-09-05,Moderna,12894858.0
Argentina,2022-09-06,Moderna,12918941.0
Argentina,2022-09-07,Moderna,12941472.0
Argentina,2022-09-08,Moderna,12962941.0
Argentina,2022-09-09,Moderna,12985676.0
Argentina,2022-09-10,Moderna,12990400.0
Argentina,2022-09-11,Moderna,12992061.0
Argentina,2022-09-12,Moderna,13011408.0
Argentina,2022-09-13,Moderna,13031191.0
Argentina,2022-09-14,Moderna,13050527.0
Argentina,2022-09-15,Moderna,13068829.0
Argentina,2022-09-16,Moderna,13088061.0
Argentina,2022-09-17,Moderna,13091345.0
Argentina,2022-09-18,Moderna,13092756.0
Argentina,2022-09-19,Moderna,13108053.0
Argentina,2022-09-20,Moderna,13123476.0
Argentina,2022-09-21,Moderna,13135899.0
Argentina,2022-09-22,Moderna,13152347.0
Argentina,2022-09-23,Moderna,13169234.0
Argentina,2022-09-24,Moderna,13171779.0
Argentina,2022-09-25,Moderna,13172657.0
Argentina,2022-09-26,Moderna,13187057.0
Argentina,2022-09-27,Moderna,13200444.0
Argentina,2022-09-28,Moderna,13213008.0
Argentina,2022-09-29,Moderna,13226154.0
Argentina,2022-09-30,Moderna,13239767.0
Argentina,2022-10-01,Moderna,13241913.0
Argentina,2022-10-02,Moderna,13242496.0
Argentina,2022-10-03,Moderna,13254869.0
Argentina,2022-10-04,Moderna,13267348.0
Argentina,2022-10-05,Moderna,13279559.0
Argentina,2022-10-06,Moderna,13293693.0
Argentina,2022-10-07,Moderna,13295839.0
Argentina,2022-10-08,Moderna,13297438.0
Argentina,2022-10-09,Moderna,13298169.0
Argentina,2022-10-10,Moderna,13299067.0
Argentina,2022-10-11,Moderna,13310406.0
Argentina,2022-10-12,Moderna,13321528.0
Argentina,2022-10-13,Moderna,13332727.0
Argentina,2022-10-14,Moderna,13344177.0
Argentina,2022-10-15,Moderna,13345858.0
Argentina,2022-10-16,Moderna,13346203.0
Argentina,2022-10-17,Moderna,13355399.0
Argentina,2022-10-18,Moderna,13366053.0
Argentina,2022-10-19,Moderna,13377063.0
Argentina,2022-10-20,Moderna,13388869.0
Argentina,2022-10-21,Moderna,13401772.0
Argentina,2022-10-22,Moderna,13404101.0
Argentina,2022-10-23,Moderna,13404984.0
Argentina,2022-10-24,Moderna,13414429.0
Argentina,2022-10-25,Moderna,13424375.0
Argentina,2022-10-26,Moderna,13431920.0
Argentina,2022-10-27,Moderna,13441104.0
Argentina,2022-10-28,Moderna,13450248.0
Argentina,2022-10-29,Moderna,13451463.0
Argentina,2022-10-30,Moderna,13451776.0
Argentina,2022-10-31,Moderna,13459881.0
Argentina,2022-11-01,Moderna,13469853.0
Argentina,2022-11-02,Moderna,13480666.0
Argentina,2022-11-03,Moderna,13495034.0
Argentina,2022-11-04,Moderna,13513137.0
Argentina,2022-11-05,Moderna,13516177.0
Argentina,2022-11-06,Moderna,13520760.0
Argentina,2022-11-07,Moderna,13540339.0
Argentina,2022-11-08,Moderna,13559896.0
Argentina,2022-11-09,Moderna,13581633.0
Argentina,2022-11-10,Moderna,13601511.0
Argentina,2022-11-11,Moderna,13623919.0
Argentina,2022-11-12,Moderna,13627460.0
Argentina,2022-11-13,Moderna,13628622.0
Argentina,2022-11-14,Moderna,13650180.0
Argentina,2022-11-15,Moderna,13672655.0
Argentina,2022-11-16,Moderna,13693037.0
Argentina,2022-11-17,Moderna,13712387.0
Argentina,2022-11-18,Moderna,13732984.0
Argentina,2022-11-19,Moderna,13736671.0
Argentina,2022-11-20,Moderna,13737424.0
Argentina,2022-11-21,Moderna,13738983.0
Argentina,2022-11-22,Moderna,13754991.0
Argentina,2022-11-23,Moderna,13775950.0
Argentina,2022-11-24,Moderna,13800670.0
Argentina,2022-11-25,Moderna,13827888.0
Argentina,2022-11-26,Moderna,13831660.0
Argentina,2022-11-27,Moderna,13833274.0
Argentina,2022-11-28,Moderna,13868178.0
Argentina,2022-11-29,Moderna,13920253.0
Argentina,2022-11-30,Moderna,13981552.0
Argentina,2022-12-01,Moderna,14047924.0
Argentina,2022-12-02,Moderna,14125624.0
Argentina,2022-12-03,Moderna,14141138.0
Argentina,2022-12-04,Moderna,14148145.0
Argentina,2022-12-05,Moderna,14243632.0
Argentina,2022-12-06,Moderna,14362654.0
Argentina,2022-12-07,Moderna,14475886.0
Argentina,2022-12-08,Moderna,14493792.0
Argentina,2022-12-09,Moderna,14509865.0
Argentina,2022-12-10,Moderna,14534890.0
Argentina,2022-12-11,Moderna,14537791.0
Argentina,2022-12-12,Moderna,14662203.0
Argentina,2022-12-13,Moderna,14781554.0
Argentina,2022-12-14,Moderna,14907981.0
Argentina,2022-12-15,Moderna,15036112.0
Argentina,2022-12-16,Moderna,15170774.0
Argentina,2022-12-17,Moderna,15198182.0
Argentina,2022-12-18,Moderna,15202234.0
Argentina,2022-12-19,Moderna,15302098.0
Argentina,2022-12-20,Moderna,15338697.0
Argentina,2022-12-21,Moderna,15451248.0
Argentina,2022-12-22,Moderna,15544096.0
Argentina,2022-12-23,Moderna,15573502.0
Argentina,2022-12-24,Moderna,15576278.0
Argentina,2022-12-25,Moderna,15576624.0
Argentina,2022-12-26,Moderna,15687305.0
Argentina,2022-12-27,Moderna,15819294.0
Argentina,2022-12-28,Moderna,15944066.0
Argentina,2022-12-29,Moderna,16042578.0
Argentina,2022-12-30,Moderna,16065593.0
Argentina,2022-12-31,Moderna,16066436.0
Argentina,2023-01-01,Moderna,16067204.0
Argentina,2023-01-02,Moderna,16156705.0
Argentina,2023-01-03,Moderna,16261912.0
Argentina,2023-01-04,Moderna,16376635.0
Argentina,2023-01-05,Moderna,16480945.0
Argentina,2023-01-06,Moderna,16580794.0
Argentina,2023-01-07,Moderna,16596596.0
Argentina,2023-01-08,Moderna,16602009.0
Argentina,2023-01-09,Moderna,16688440.0
Argentina,2023-01-10,Moderna,16774618.0
Argentina,2023-01-11,Moderna,16858931.0
Argentina,2023-01-12,Moderna,16935620.0
Argentina,2023-01-13,Moderna,17010562.0
Argentina,2023-01-14,Moderna,17025272.0
Argentina,2023-01-15,Moderna,17030480.0
Argentina,2023-01-16,Moderna,17087583.0
Argentina,2023-01-17,Moderna,17133344.0
Argentina,2023-01-18,Moderna,17180792.0
Argentina,2023-01-19,Moderna,17213204.0
Argentina,2023-01-20,Moderna,17249736.0
Argentina,2023-01-21,Moderna,17255466.0
Argentina,2023-01-22,Moderna,17256839.0
Argentina,2023-01-23,Moderna,17282131.0
Argentina,2023-01-24,Moderna,17307590.0
Argentina,2023-01-25,Moderna,17330979.0
Argentina,2023-01-26,Moderna,17353238.0
Argentina,2023-01-27,Moderna,17370939.0
Argentina,2023-01-28,Moderna,17373368.0
Argentina,2023-01-29,Moderna,17374163.0
Argentina,2023-01-30,Moderna,17391148.0
Argentina,2023-01-31,Moderna,17408835.0
Argentina,2023-02-01,Moderna,17424056.0
Argentina,2023-02-02,Moderna,17437113.0
Argentina,2023-02-03,Moderna,17449685.0
Argentina,2023-02-04,Moderna,17451392.0
Argentina,2023-02-05,Moderna,17451968.0
Argentina,2023-02-06,Moderna,17461465.0
Argentina,2023-02-07,Moderna,17471298.0
Argentina,2023-02-08,Moderna,17481153.0
Argentina,2023-02-09,Moderna,17490413.0
Argentina,2023-02-10,Moderna,17499304.0
Argentina,2023-02-11,Moderna,17500542.0
Argentina,2023-02-12,Moderna,17500901.0
Argentina,2023-02-13,Moderna,17507642.0
Argentina,2023-02-14,Moderna,17515439.0
Argentina,2023-02-15,Moderna,17524101.0
Argentina,2023-02-16,Moderna,17532285.0
Argentina,2023-02-17,Moderna,17539689.0
Argentina,2023-02-18,Moderna,17540693.0
Argentina,2023-02-19,Moderna,17541096.0
Argentina,2023-02-20,Moderna,17541555.0
Argentina,2023-02-21,Moderna,17541906.0
Argentina,2023-02-22,Moderna,17549960.0
Argentina,2023-02-23,Moderna,17558377.0
Argentina,2023-02-24,Moderna,17567981.0
Argentina,2023-02-25,Moderna,17569141.0
Argentina,2023-02-26,Moderna,17569380.0
Argentina,2023-02-27,Moderna,17576874.0
Argentina,2023-02-28,Moderna,17583207.0
Argentina,2023-03-01,Moderna,17587429.0
Argentina,2023-03-02,Moderna,17592032.0
Argentina,2023-03-03,Moderna,17597421.0
Argentina,2023-03-04,Moderna,17598499.0
Argentina,2023-03-05,Moderna,17598661.0
Argentina,2023-03-06,Moderna,17602889.0
Argentina,2023-03-07,Moderna,17607888.0
Argentina,2023-03-08,Moderna,17611571.0
Argentina,2023-03-09,Moderna,17615716.0
Argentina,2023-03-10,Moderna,17620803.0
Argentina,2023-03-11,Moderna,17621860.0
Argentina,2023-03-12,Moderna,17621901.0
Argentina,2023-03-13,Moderna,17622496.0
Argentina,2023-03-14,Moderna,17623520.0
Argentina,2023-03-15,Moderna,17624837.0
Argentina,2023-03-16,Moderna,17626428.0
Argentina,2023-03-17,Moderna,17628441.0
Argentina,2023-03-18,Moderna,17628899.0
Argentina,2023-03-19,Moderna,17628972.0
Argentina,2023-03-20,Moderna,17631397.0
Argentina,2023-03-21,Moderna,17634032.0
Argentina,2023-03-22,Moderna,17637148.0
Argentina,2023-03-23,Moderna,17640487.0
Argentina,2023-03-24,Moderna,17640732.0
Argentina,2023-03-25,Moderna,17640990.0
Argentina,2023-03-26,Moderna,17641111.0
Argentina,2023-03-27,Moderna,17643838.0
Argentina,2023-03-28,Moderna,17646915.0
Argentina,2023-03-29,Moderna,17650172.0
Argentina,2023-03-30,Moderna,17653895.0
Argentina,2023-03-31,Moderna,17657302.0
Argentina,2023-04-01,Moderna,17657806.0
Argentina,2023-04-02,Moderna,17657913.0
Argentina,2023-04-03,Moderna,17661030.0
Argentina,2023-04-04,Moderna,17664134.0
Argentina,2023-04-05,Moderna,17667787.0
Argentina,2023-04-06,Moderna,17668045.0
Argentina,2023-04-07,Moderna,17668311.0
Argentina,2023-04-08,Moderna,17668511.0
Argentina,2023-04-09,Moderna,17668558.0
Argentina,2023-04-10,Moderna,17671870.0
Argentina,2023-04-11,Moderna,17675563.0
Argentina,2023-04-12,Moderna,17679576.0
Argentina,2023-04-13,Moderna,17683125.0
Argentina,2023-04-14,Moderna,17687273.0
Argentina,2023-04-15,Moderna,17687726.0
Argentina,2023-04-16,Moderna,17687869.0
Argentina,2023-04-17,Moderna,17691328.0
Argentina,2023-04-18,Moderna,17694748.0
Argentina,2023-04-19,Moderna,17698390.0
Argentina,2023-04-20,Moderna,17702579.0
Argentina,2023-04-21,Moderna,17707045.0
Argentina,2023-04-22,Moderna,17708262.0
Argentina,2023-04-23,Moderna,17708385.0
Argentina,2023-04-24,Moderna,17712940.0
Argentina,2023-04-25,Moderna,17717964.0
Argentina,2023-04-26,Moderna,17723507.0
Argentina,2023-04-27,Moderna,17729163.0
Argentina,2023-04-28,Moderna,17735048.0
Argentina,2023-04-29,Moderna,17736273.0
Argentina,2023-04-30,Moderna,17736370.0
Argentina,2023-05-01,Moderna,17736427.0
Argentina,2023-05-02,Moderna,17740364.0
Argentina,2023-05-03,Moderna,17744328.0
Argentina,2023-05-04,Moderna,17749526.0
Argentina,2023-05-05,Moderna,17754834.0
Argentina,2023-05-06,Moderna,17755542.0
Argentina,2023-05-07,Moderna,17755650.0
Argentina,2023-05-08,Moderna,17759970.0
Argentina,2023-05-09,Moderna,17764764.0
Argentina,2023-05-10,Moderna,17769047.0
Argentina,2023-05-11,Moderna,17773125.0
