location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Canada,2023-01-29,40,49.0,90.82,68.8,55.66
Canada,2023-01-29,5,11.0,54.74,42.71,7.83
Canada,2023-01-29,50,59.0,89.76,68.95,63.97
Canada,2023-01-29,60,69.0,96.74,72.55,79.93
Canada,2023-01-29,70,79.0,100.81,74.99,90.38
Canada,2023-01-29,80,,103.84,77.64,93.82
Canada,2023-02-26,0,4.0,8.97,4.94,0.03
Canada,2023-02-26,12,17.0,88.32,83.76,20.34
Canada,2023-02-26,18,29.0,88.75,69.24,38.95
Canada,2023-02-26,30,39.0,89.54,69.37,46.78
Canada,2023-02-26,40,49.0,90.87,68.84,55.69
Canada,2023-02-26,5,11.0,54.31,42.41,7.96
Canada,2023-02-26,50,59.0,89.65,68.87,63.86
Canada,2023-02-26,60,69.0,96.88,72.66,80.02
Canada,2023-02-26,70,79.0,101.1,75.18,90.64
Canada,2023-02-26,80,,104.39,77.93,94.34
Canada,2023-03-26,0,4.0,8.97,5.23,0.03
Canada,2023-03-26,12,17.0,88.01,83.33,20.26
Canada,2023-03-26,18,29.0,88.62,69.14,38.86
Canada,2023-03-26,30,39.0,89.56,69.39,46.77
Canada,2023-03-26,40,49.0,90.9,68.86,55.69
Canada,2023-03-26,5,11.0,53.71,41.96,7.99
Canada,2023-03-26,50,59.0,89.52,68.77,63.71
Canada,2023-03-26,60,69.0,97.05,72.8,80.1
Canada,2023-03-26,70,79.0,101.49,75.47,90.97
Canada,2023-03-26,80,,105.14,78.41,95.06
Canada,2023-04-23,0,4.0,8.92,5.31,0.05
Canada,2023-04-23,12,17.0,87.69,82.92,20.16
Canada,2023-04-23,18,29.0,88.12,68.71,38.67
Canada,2023-04-23,30,39.0,89.39,69.2,46.68
Canada,2023-04-23,40,49.0,90.83,68.76,55.64
Canada,2023-04-23,5,11.0,53.17,41.53,7.95
Canada,2023-04-23,50,59.0,89.27,68.56,63.5
Canada,2023-04-23,60,69.0,97.06,72.77,80.08
Canada,2023-04-23,70,79.0,101.58,75.47,91.1
Canada,2023-04-23,80,,105.12,78.19,95.29
Canada,2023-06-18,0,4.0,8.76,5.36,0.07
Canada,2023-06-18,12,17.0,87.2,82.22,19.94
Canada,2023-06-18,18,29.0,87.92,68.57,38.75
Canada,2023-06-18,30,39.0,89.5,69.27,46.74
Canada,2023-06-18,40,49.0,91.01,68.86,55.72
Canada,2023-06-18,5,11.0,52.18,40.7,7.86
Canada,2023-06-18,50,59.0,89.06,68.38,63.27
Canada,2023-06-18,60,69.0,97.39,72.99,80.3
Canada,2023-06-18,70,79.0,102.18,75.93,91.66
Canada,2023-06-18,80,,106.01,78.99,96.15
Canada,2023-09-10,0,4.0,8.42,5.25,0.09
Canada,2023-09-10,12,17.0,86.46,81.14,19.55
Canada,2023-09-10,18,29.0,87.6,68.32,38.43
Canada,2023-09-10,30,39.0,89.63,69.41,46.68
Canada,2023-09-10,40,49.0,91.21,69.01,55.73
Canada,2023-09-10,5,11.0,50.58,39.33,7.64
Canada,2023-09-10,50,59.0,88.68,68.12,62.82
Canada,2023-09-10,60,69.0,97.75,73.29,80.44
Canada,2023-09-10,70,79.0,103.09,76.61,92.43
Canada,2023-09-10,80,,107.51,80.15,97.54
Canada,2023-12-03,0,4.0,7.47,0.0,0.0
Canada,2023-12-03,12,17.0,74.36,0.0,0.0
Canada,2023-12-03,18,29.0,77.26,0.0,0.0
Canada,2023-12-03,30,39.0,78.41,0.0,0.0
Canada,2023-12-03,40,49.0,80.36,0.0,0.0
Canada,2023-12-03,5,11.0,42.34,0.0,0.0
Canada,2023-12-03,50,59.0,78.71,0.0,0.0
Canada,2023-12-03,60,69.0,88.58,0.0,0.0
Canada,2023-12-03,70,79.0,95.27,0.0,0.0
Canada,2023-12-03,80,,100.06,0.0,0.0
Canada,2024-02-25,0,4.0,7.51,0.0,0.0
Canada,2024-02-25,12,17.0,74.03,0.0,0.0
Canada,2024-02-25,18,29.0,77.14,0.0,0.0
Canada,2024-02-25,30,39.0,78.44,0.0,0.0
Canada,2024-02-25,40,49.0,80.49,0.0,0.0
Canada,2024-02-25,5,11.0,41.56,0.0,0.0
Canada,2024-02-25,50,59.0,78.55,0.0,0.0
Canada,2024-02-25,60,69.0,88.68,0.0,0.0
Canada,2024-02-25,70,79.0,95.83,0.0,0.0
Canada,2024-02-25,80,,100.98,0.0,0.0
Canada,2024-06-30,0,4.0,6.81,0.0,0.0
Canada,2024-06-30,12,17.0,72.29,0.0,0.0
Canada,2024-06-30,18,29.0,76.41,0.0,0.0
Canada,2024-06-30,30,39.0,78.7,0.0,0.0
Canada,2024-06-30,40,49.0,80.87,0.0,0.0
Canada,2024-06-30,5,11.0,38.47,0.0,0.0
Canada,2024-06-30,50,59.0,77.67,0.0,0.0
Canada,2024-06-30,60,69.0,89.26,0.0,0.0
Canada,2024-06-30,70,79.0,97.73,0.0,0.0
Canada,2024-06-30,80,,104.19,0.0,0.0
Switzerland,2020-12-27,0,9.0,0.0,,
Switzerland,2020-12-27,10,19.0,0.0,,
Switzerland,2020-12-27,20,29.0,0.01,,
Switzerland,2020-12-27,30,39.0,0.01,,
Switzerland,2020-12-27,40,49.0,0.01,,
Switzerland,2020-12-27,50,59.0,0.01,,
Switzerland,2020-12-27,60,69.0,0.01,,
Switzerland,2020-12-27,70,79.0,0.01,,
Switzerland,2020-12-27,80,,0.09,,
Switzerland,2021-01-03,0,9.0,0.0,,
Switzerland,2021-01-03,10,19.0,0.0,,
Switzerland,2021-01-03,20,29.0,0.02,,
Switzerland,2021-01-03,30,39.0,0.02,,
Switzerland,2021-01-03,40,49.0,0.04,,
Switzerland,2021-01-03,50,59.0,0.05,,
Switzerland,2021-01-03,60,69.0,0.1,,
Switzerland,2021-01-03,70,79.0,0.2,,
Switzerland,2021-01-03,80,,0.46,,
Switzerland,2021-01-10,0,9.0,0.0,,
Switzerland,2021-01-10,10,19.0,0.02,,
Switzerland,2021-01-10,20,29.0,0.13,,
Switzerland,2021-01-10,30,39.0,0.15,,
Switzerland,2021-01-10,40,49.0,0.23,,
Switzerland,2021-01-10,50,59.0,0.34,,
Switzerland,2021-01-10,60,69.0,0.4,,
Switzerland,2021-01-10,70,79.0,1.13,,
Switzerland,2021-01-10,80,,3.53,,
Switzerland,2021-01-17,0,9.0,0.0,,
Switzerland,2021-01-17,10,19.0,0.04,,
Switzerland,2021-01-17,20,29.0,0.29,,
Switzerland,2021-01-17,30,39.0,0.36,,
Switzerland,2021-01-17,40,49.0,0.52,,
Switzerland,2021-01-17,50,59.0,0.7,,
Switzerland,2021-01-17,60,69.0,0.85,,
Switzerland,2021-01-17,70,79.0,3.02,,
Switzerland,2021-01-17,80,,8.46,,
Switzerland,2021-01-24,0,9.0,0.0,,
Switzerland,2021-01-24,10,19.0,0.08,,
Switzerland,2021-01-24,20,29.0,0.52,,
Switzerland,2021-01-24,30,39.0,0.69,,
Switzerland,2021-01-24,40,49.0,0.96,,
Switzerland,2021-01-24,50,59.0,1.34,,
Switzerland,2021-01-24,60,69.0,1.68,,
Switzerland,2021-01-24,70,79.0,6.69,,
Switzerland,2021-01-24,80,,16.82,,
Switzerland,2021-01-31,0,9.0,0.0,,
Switzerland,2021-01-31,10,19.0,0.12,,
Switzerland,2021-01-31,20,29.0,0.77,,
Switzerland,2021-01-31,30,39.0,1.0,,
Switzerland,2021-01-31,40,49.0,1.42,,
Switzerland,2021-01-31,50,59.0,2.04,,
Switzerland,2021-01-31,60,69.0,2.75,,
Switzerland,2021-01-31,70,79.0,10.97,,
Switzerland,2021-01-31,80,,26.93,,
Switzerland,2021-02-07,0,9.0,0.0,,
Switzerland,2021-02-07,10,19.0,0.14,,
Switzerland,2021-02-07,20,29.0,0.91,,
Switzerland,2021-02-07,30,39.0,1.19,,
Switzerland,2021-02-07,40,49.0,1.69,,
Switzerland,2021-02-07,50,59.0,2.5,,
Switzerland,2021-02-07,60,69.0,3.52,,
Switzerland,2021-02-07,70,79.0,13.79,,
Switzerland,2021-02-07,80,,32.35,,
Switzerland,2021-02-14,0,9.0,0.0,,
Switzerland,2021-02-14,10,19.0,0.17,,
Switzerland,2021-02-14,20,29.0,1.12,,
Switzerland,2021-02-14,30,39.0,1.45,,
Switzerland,2021-02-14,40,49.0,2.08,,
Switzerland,2021-02-14,50,59.0,3.11,,
Switzerland,2021-02-14,60,69.0,4.33,,
Switzerland,2021-02-14,70,79.0,16.59,,
Switzerland,2021-02-14,80,,38.51,,
Switzerland,2021-02-21,0,9.0,0.0,,
Switzerland,2021-02-21,10,19.0,0.2,,
Switzerland,2021-02-21,20,29.0,1.3,,
Switzerland,2021-02-21,30,39.0,1.67,,
Switzerland,2021-02-21,40,49.0,2.39,,
Switzerland,2021-02-21,50,59.0,3.63,,
Switzerland,2021-02-21,60,69.0,5.1,,
Switzerland,2021-02-21,70,79.0,18.7,,
Switzerland,2021-02-21,80,,42.47,,
Switzerland,2021-02-28,0,9.0,0.0,,
Switzerland,2021-02-28,10,19.0,0.22,,
Switzerland,2021-02-28,20,29.0,1.47,,
Switzerland,2021-02-28,30,39.0,1.89,,
Switzerland,2021-02-28,40,49.0,2.67,,
Switzerland,2021-02-28,50,59.0,4.05,,
Switzerland,2021-02-28,60,69.0,5.69,,
Switzerland,2021-02-28,70,79.0,20.5,,
Switzerland,2021-02-28,80,,45.59,,
Switzerland,2021-03-07,0,9.0,0.0,,
Switzerland,2021-03-07,10,19.0,0.25,,
Switzerland,2021-03-07,20,29.0,1.68,,
Switzerland,2021-03-07,30,39.0,2.15,,
Switzerland,2021-03-07,40,49.0,3.01,,
Switzerland,2021-03-07,50,59.0,4.59,,
Switzerland,2021-03-07,60,69.0,6.58,,
Switzerland,2021-03-07,70,79.0,23.78,,
Switzerland,2021-03-07,80,,50.49,,
Switzerland,2021-03-14,0,9.0,0.0,,
Switzerland,2021-03-14,10,19.0,0.29,,
Switzerland,2021-03-14,20,29.0,1.97,,
Switzerland,2021-03-14,30,39.0,2.5,,
Switzerland,2021-03-14,40,49.0,3.49,,
Switzerland,2021-03-14,50,59.0,5.32,,
Switzerland,2021-03-14,60,69.0,7.8,,
Switzerland,2021-03-14,70,79.0,27.6,,
Switzerland,2021-03-14,80,,55.75,,
Switzerland,2021-03-21,0,9.0,0.0,,
Switzerland,2021-03-21,10,19.0,0.32,,
Switzerland,2021-03-21,20,29.0,2.18,,
Switzerland,2021-03-21,30,39.0,2.79,,
Switzerland,2021-03-21,40,49.0,3.93,,
Switzerland,2021-03-21,50,59.0,6.02,,
Switzerland,2021-03-21,60,69.0,9.22,,
Switzerland,2021-03-21,70,79.0,31.02,,
Switzerland,2021-03-21,80,,59.26,,
Switzerland,2021-03-28,0,9.0,0.0,,
Switzerland,2021-03-28,10,19.0,0.36,,
Switzerland,2021-03-28,20,29.0,2.49,,
Switzerland,2021-03-28,30,39.0,3.17,,
Switzerland,2021-03-28,40,49.0,4.5,,
Switzerland,2021-03-28,50,59.0,7.01,,
Switzerland,2021-03-28,60,69.0,11.45,,
Switzerland,2021-03-28,70,79.0,36.24,,
Switzerland,2021-03-28,80,,63.98,,
Switzerland,2021-04-04,0,9.0,0.0,,
Switzerland,2021-04-04,10,19.0,0.4,,
Switzerland,2021-04-04,20,29.0,2.75,,
Switzerland,2021-04-04,30,39.0,3.53,,
Switzerland,2021-04-04,40,49.0,5.04,,
Switzerland,2021-04-04,50,59.0,7.93,,
Switzerland,2021-04-04,60,69.0,13.96,,
Switzerland,2021-04-04,70,79.0,41.33,,
Switzerland,2021-04-04,80,,67.89,,
Switzerland,2021-04-11,0,9.0,0.01,,
Switzerland,2021-04-11,10,19.0,0.44,,
Switzerland,2021-04-11,20,29.0,3.02,,
Switzerland,2021-04-11,30,39.0,3.85,,
Switzerland,2021-04-11,40,49.0,5.52,,
Switzerland,2021-04-11,50,59.0,8.79,,
Switzerland,2021-04-11,60,69.0,17.57,,
Switzerland,2021-04-11,70,79.0,47.59,,
Switzerland,2021-04-11,80,,71.18,,
Switzerland,2021-04-18,0,9.0,0.01,,
Switzerland,2021-04-18,10,19.0,0.5,,
Switzerland,2021-04-18,20,29.0,3.51,,
Switzerland,2021-04-18,30,39.0,4.5,,
Switzerland,2021-04-18,40,49.0,6.54,,
Switzerland,2021-04-18,50,59.0,10.55,,
Switzerland,2021-04-18,60,69.0,24.6,,
Switzerland,2021-04-18,70,79.0,57.38,,
Switzerland,2021-04-18,80,,74.58,,
Switzerland,2021-04-25,0,9.0,0.01,,
Switzerland,2021-04-25,10,19.0,0.62,,
Switzerland,2021-04-25,20,29.0,4.29,,
Switzerland,2021-04-25,30,39.0,5.44,,
Switzerland,2021-04-25,40,49.0,8.33,,
Switzerland,2021-04-25,50,59.0,14.13,,
Switzerland,2021-04-25,60,69.0,33.46,,
Switzerland,2021-04-25,70,79.0,66.16,,
Switzerland,2021-04-25,80,,77.11,,
Switzerland,2021-05-02,0,9.0,0.01,,
Switzerland,2021-05-02,10,19.0,0.86,,
Switzerland,2021-05-02,20,29.0,5.65,,
Switzerland,2021-05-02,30,39.0,6.96,,
Switzerland,2021-05-02,40,49.0,10.98,,
Switzerland,2021-05-02,50,59.0,19.55,,
Switzerland,2021-05-02,60,69.0,42.14,,
Switzerland,2021-05-02,70,79.0,72.37,,
Switzerland,2021-05-02,80,,79.31,,
Switzerland,2021-05-09,0,9.0,0.01,,
Switzerland,2021-05-09,10,19.0,1.31,,
Switzerland,2021-05-09,20,29.0,8.11,,
Switzerland,2021-05-09,30,39.0,9.54,,
Switzerland,2021-05-09,40,49.0,14.75,,
Switzerland,2021-05-09,50,59.0,27.37,,
Switzerland,2021-05-09,60,69.0,50.01,,
Switzerland,2021-05-09,70,79.0,75.6,,
Switzerland,2021-05-09,80,,81.1,,
Switzerland,2021-05-16,0,9.0,0.01,,
Switzerland,2021-05-16,10,19.0,1.8,,
Switzerland,2021-05-16,20,29.0,10.41,,
Switzerland,2021-05-16,30,39.0,12.09,,
Switzerland,2021-05-16,40,49.0,18.42,,
Switzerland,2021-05-16,50,59.0,35.39,,
Switzerland,2021-05-16,60,69.0,55.86,,
Switzerland,2021-05-16,70,79.0,77.28,,
Switzerland,2021-05-16,80,,82.05,,
Switzerland,2021-05-23,0,9.0,0.01,,
Switzerland,2021-05-23,10,19.0,2.5,,
Switzerland,2021-05-23,20,29.0,13.71,,
Switzerland,2021-05-23,30,39.0,16.1,,
Switzerland,2021-05-23,40,49.0,23.51,,
Switzerland,2021-05-23,50,59.0,43.08,,
Switzerland,2021-05-23,60,69.0,60.55,,
Switzerland,2021-05-23,70,79.0,78.89,,
Switzerland,2021-05-23,80,,83.13,,
Switzerland,2021-05-30,0,9.0,0.01,,
Switzerland,2021-05-30,10,19.0,3.45,,
Switzerland,2021-05-30,20,29.0,17.95,,
Switzerland,2021-05-30,30,39.0,21.31,,
Switzerland,2021-05-30,40,49.0,29.76,,
Switzerland,2021-05-30,50,59.0,47.75,,
Switzerland,2021-05-30,60,69.0,63.31,,
Switzerland,2021-05-30,70,79.0,79.84,,
Switzerland,2021-05-30,80,,83.83,,
Switzerland,2021-06-06,0,9.0,0.01,,
Switzerland,2021-06-06,10,19.0,4.94,,
Switzerland,2021-06-06,20,29.0,23.7,,
Switzerland,2021-06-06,30,39.0,27.97,,
Switzerland,2021-06-06,40,49.0,37.4,,
Switzerland,2021-06-06,50,59.0,51.96,,
Switzerland,2021-06-06,60,69.0,65.7,,
Switzerland,2021-06-06,70,79.0,80.68,,
Switzerland,2021-06-06,80,,84.48,,
Switzerland,2021-06-13,0,9.0,0.01,,
Switzerland,2021-06-13,10,19.0,6.99,,
Switzerland,2021-06-13,20,29.0,30.07,,
Switzerland,2021-06-13,30,39.0,34.94,,
Switzerland,2021-06-13,40,49.0,44.92,,
Switzerland,2021-06-13,50,59.0,56.44,,
Switzerland,2021-06-13,60,69.0,68.13,,
Switzerland,2021-06-13,70,79.0,81.46,,
Switzerland,2021-06-13,80,,85.04,,
Switzerland,2021-06-20,0,9.0,0.01,,
Switzerland,2021-06-20,10,19.0,9.48,,
Switzerland,2021-06-20,20,29.0,36.06,,
Switzerland,2021-06-20,30,39.0,40.99,,
Switzerland,2021-06-20,40,49.0,50.98,,
Switzerland,2021-06-20,50,59.0,60.03,,
Switzerland,2021-06-20,60,69.0,70.13,,
Switzerland,2021-06-20,70,79.0,82.17,,
Switzerland,2021-06-20,80,,85.5,,
Switzerland,2021-06-27,0,9.0,0.02,,
Switzerland,2021-06-27,10,19.0,11.4,,
Switzerland,2021-06-27,20,29.0,40.92,,
Switzerland,2021-06-27,30,39.0,45.39,,
Switzerland,2021-06-27,40,49.0,55.09,,
Switzerland,2021-06-27,50,59.0,62.83,,
Switzerland,2021-06-27,60,69.0,71.75,,
Switzerland,2021-06-27,70,79.0,82.8,,
Switzerland,2021-06-27,80,,85.88,,
Switzerland,2021-07-04,0,9.0,0.02,,
Switzerland,2021-07-04,10,19.0,13.77,,
Switzerland,2021-07-04,20,29.0,43.4,,
Switzerland,2021-07-04,30,39.0,47.45,,
Switzerland,2021-07-04,40,49.0,56.92,,
Switzerland,2021-07-04,50,59.0,64.26,,
Switzerland,2021-07-04,60,69.0,72.69,,
Switzerland,2021-07-04,70,79.0,83.27,,
Switzerland,2021-07-04,80,,86.2,,
Switzerland,2021-07-11,0,9.0,0.02,,
Switzerland,2021-07-11,10,19.0,15.57,,
Switzerland,2021-07-11,20,29.0,45.0,,
Switzerland,2021-07-11,30,39.0,48.75,,
Switzerland,2021-07-11,40,49.0,58.09,,
Switzerland,2021-07-11,50,59.0,65.29,,
Switzerland,2021-07-11,60,69.0,73.43,,
Switzerland,2021-07-11,70,79.0,83.65,,
Switzerland,2021-07-11,80,,86.47,,
Switzerland,2021-07-18,0,9.0,0.02,,
Switzerland,2021-07-18,10,19.0,17.01,,
Switzerland,2021-07-18,20,29.0,46.57,,
Switzerland,2021-07-18,30,39.0,49.87,,
Switzerland,2021-07-18,40,49.0,59.09,,
Switzerland,2021-07-18,50,59.0,66.22,,
Switzerland,2021-07-18,60,69.0,74.09,,
Switzerland,2021-07-18,70,79.0,84.01,,
Switzerland,2021-07-18,80,,86.72,,
Switzerland,2021-07-25,0,9.0,0.02,,
Switzerland,2021-07-25,10,19.0,18.23,,
Switzerland,2021-07-25,20,29.0,47.79,,
Switzerland,2021-07-25,30,39.0,50.96,,
Switzerland,2021-07-25,40,49.0,60.04,,
Switzerland,2021-07-25,50,59.0,67.1,,
Switzerland,2021-07-25,60,69.0,74.74,,
Switzerland,2021-07-25,70,79.0,84.37,,
Switzerland,2021-07-25,80,,86.98,,
Switzerland,2021-08-01,0,9.0,0.02,,
Switzerland,2021-08-01,10,19.0,19.42,,
Switzerland,2021-08-01,20,29.0,48.93,,
Switzerland,2021-08-01,30,39.0,52.02,,
Switzerland,2021-08-01,40,49.0,60.93,,
Switzerland,2021-08-01,50,59.0,67.91,,
Switzerland,2021-08-01,60,69.0,75.34,,
Switzerland,2021-08-01,70,79.0,84.69,,
Switzerland,2021-08-01,80,,87.2,,
Switzerland,2021-08-08,0,9.0,0.02,,
Switzerland,2021-08-08,10,19.0,20.58,,
Switzerland,2021-08-08,20,29.0,49.84,,
Switzerland,2021-08-08,30,39.0,52.87,,
Switzerland,2021-08-08,40,49.0,61.68,,
Switzerland,2021-08-08,50,59.0,68.54,,
Switzerland,2021-08-08,60,69.0,75.79,,
Switzerland,2021-08-08,70,79.0,84.92,,
Switzerland,2021-08-08,80,,87.36,,
Switzerland,2021-08-15,0,9.0,0.02,,
Switzerland,2021-08-15,10,19.0,22.0,,
Switzerland,2021-08-15,20,29.0,50.87,,
Switzerland,2021-08-15,30,39.0,53.83,,
Switzerland,2021-08-15,40,49.0,62.55,,
Switzerland,2021-08-15,50,59.0,69.27,,
Switzerland,2021-08-15,60,69.0,76.26,,
Switzerland,2021-08-15,70,79.0,85.18,,
Switzerland,2021-08-15,80,,87.54,,
Switzerland,2021-08-22,0,9.0,0.02,,
Switzerland,2021-08-22,10,19.0,23.73,,
Switzerland,2021-08-22,20,29.0,51.97,,
Switzerland,2021-08-22,30,39.0,54.95,,
Switzerland,2021-08-22,40,49.0,63.61,,
Switzerland,2021-08-22,50,59.0,70.08,,
Switzerland,2021-08-22,60,69.0,76.81,,
Switzerland,2021-08-22,70,79.0,85.48,,
Switzerland,2021-08-22,80,,87.77,,
Switzerland,2021-08-29,0,9.0,0.02,,
Switzerland,2021-08-29,10,19.0,25.84,,
Switzerland,2021-08-29,20,29.0,53.32,,
Switzerland,2021-08-29,30,39.0,56.43,,
Switzerland,2021-08-29,40,49.0,64.96,,
Switzerland,2021-08-29,50,59.0,71.12,,
Switzerland,2021-08-29,60,69.0,77.52,,
Switzerland,2021-08-29,70,79.0,85.86,,
Switzerland,2021-08-29,80,,88.06,,
Switzerland,2021-09-05,0,9.0,0.02,,
Switzerland,2021-09-05,10,19.0,28.21,,
Switzerland,2021-09-05,20,29.0,54.93,,
Switzerland,2021-09-05,30,39.0,58.06,,
Switzerland,2021-09-05,40,49.0,66.43,,
Switzerland,2021-09-05,50,59.0,72.24,,
Switzerland,2021-09-05,60,69.0,78.31,,
Switzerland,2021-09-05,70,79.0,86.32,,
Switzerland,2021-09-05,80,,88.39,,
Switzerland,2021-09-12,0,9.0,0.02,,
Switzerland,2021-09-12,10,19.0,30.93,,
Switzerland,2021-09-12,20,29.0,57.39,,
Switzerland,2021-09-12,30,39.0,60.25,,
Switzerland,2021-09-12,40,49.0,68.28,,
Switzerland,2021-09-12,50,59.0,73.67,,
Switzerland,2021-09-12,60,69.0,79.28,,
Switzerland,2021-09-12,70,79.0,86.87,,
Switzerland,2021-09-12,80,,88.83,,
Switzerland,2021-09-19,0,9.0,0.02,,
Switzerland,2021-09-19,10,19.0,33.84,,
Switzerland,2021-09-19,20,29.0,60.61,,
Switzerland,2021-09-19,30,39.0,62.73,,
Switzerland,2021-09-19,40,49.0,70.22,,
Switzerland,2021-09-19,50,59.0,75.17,,
Switzerland,2021-09-19,60,69.0,80.27,,
Switzerland,2021-09-19,70,79.0,87.48,,
Switzerland,2021-09-19,80,,89.38,,
Switzerland,2021-09-26,0,9.0,0.02,,
Switzerland,2021-09-26,10,19.0,36.02,,
Switzerland,2021-09-26,20,29.0,62.88,,
Switzerland,2021-09-26,30,39.0,64.61,,
Switzerland,2021-09-26,40,49.0,71.66,,
Switzerland,2021-09-26,50,59.0,76.27,,
Switzerland,2021-09-26,60,69.0,81.01,,
Switzerland,2021-09-26,70,79.0,87.95,,
Switzerland,2021-09-26,80,,89.89,,
Switzerland,2021-10-03,0,9.0,0.02,,
Switzerland,2021-10-03,10,19.0,37.44,,
Switzerland,2021-10-03,20,29.0,64.3,,
Switzerland,2021-10-03,30,39.0,65.8,,
Switzerland,2021-10-03,40,49.0,72.57,,
Switzerland,2021-10-03,50,59.0,76.98,,
Switzerland,2021-10-03,60,69.0,81.52,,
Switzerland,2021-10-03,70,79.0,88.29,,
Switzerland,2021-10-03,80,,90.25,,
Switzerland,2021-10-10,0,9.0,0.02,,
Switzerland,2021-10-10,10,19.0,38.47,,
Switzerland,2021-10-10,20,29.0,65.36,,
Switzerland,2021-10-10,30,39.0,66.71,,
Switzerland,2021-10-10,40,49.0,73.2,,
Switzerland,2021-10-10,50,59.0,77.5,,
Switzerland,2021-10-10,60,69.0,81.89,,
Switzerland,2021-10-10,70,79.0,88.54,,
Switzerland,2021-10-10,80,,90.52,,
Switzerland,2021-10-17,0,9.0,0.02,,
Switzerland,2021-10-17,10,19.0,39.31,,
Switzerland,2021-10-17,20,29.0,66.33,,
Switzerland,2021-10-17,30,39.0,67.51,,
Switzerland,2021-10-17,40,49.0,73.79,,
Switzerland,2021-10-17,50,59.0,78.0,,
Switzerland,2021-10-17,60,69.0,82.25,,
Switzerland,2021-10-17,70,79.0,88.77,,
Switzerland,2021-10-17,80,,90.76,,
Switzerland,2021-10-24,0,9.0,0.02,,
Switzerland,2021-10-24,10,19.0,40.06,,
Switzerland,2021-10-24,20,29.0,67.1,,
Switzerland,2021-10-24,30,39.0,68.16,,
Switzerland,2021-10-24,40,49.0,74.26,,
Switzerland,2021-10-24,50,59.0,78.36,,
Switzerland,2021-10-24,60,69.0,82.51,,
Switzerland,2021-10-24,70,79.0,88.95,,
Switzerland,2021-10-24,80,,90.94,,
Switzerland,2021-10-31,0,9.0,0.02,,
Switzerland,2021-10-31,10,19.0,40.67,,
Switzerland,2021-10-31,20,29.0,67.67,,
Switzerland,2021-10-31,30,39.0,68.64,,
Switzerland,2021-10-31,40,49.0,74.61,,
Switzerland,2021-10-31,50,59.0,78.63,,
Switzerland,2021-10-31,60,69.0,82.71,,
Switzerland,2021-10-31,70,79.0,89.08,,
Switzerland,2021-10-31,80,,91.09,,
Switzerland,2021-11-07,0,9.0,0.02,,
Switzerland,2021-11-07,10,19.0,41.23,,
Switzerland,2021-11-07,20,29.0,68.14,,
Switzerland,2021-11-07,30,39.0,69.09,,
Switzerland,2021-11-07,40,49.0,74.92,,
Switzerland,2021-11-07,50,59.0,78.87,,
Switzerland,2021-11-07,60,69.0,82.89,,
Switzerland,2021-11-07,70,79.0,89.2,,
Switzerland,2021-11-07,80,,91.21,,
Switzerland,2021-11-14,0,9.0,0.02,,
Switzerland,2021-11-14,10,19.0,42.0,,
Switzerland,2021-11-14,20,29.0,68.77,,
Switzerland,2021-11-14,30,39.0,69.66,,
Switzerland,2021-11-14,40,49.0,75.34,,
Switzerland,2021-11-14,50,59.0,79.22,,
Switzerland,2021-11-14,60,69.0,83.17,,
Switzerland,2021-11-14,70,79.0,89.4,,
Switzerland,2021-11-14,80,,91.42,,
Switzerland,2021-11-21,0,9.0,0.02,,
Switzerland,2021-11-21,10,19.0,42.6,,
Switzerland,2021-11-21,20,29.0,69.2,,
Switzerland,2021-11-21,30,39.0,70.1,,
Switzerland,2021-11-21,40,49.0,75.65,,
Switzerland,2021-11-21,50,59.0,79.45,,
Switzerland,2021-11-21,60,69.0,83.35,,
Switzerland,2021-11-21,70,79.0,89.53,,
Switzerland,2021-11-21,80,,91.61,,
Switzerland,2021-11-28,0,9.0,0.03,,
Switzerland,2021-11-28,10,19.0,43.11,,
Switzerland,2021-11-28,20,29.0,69.59,,
Switzerland,2021-11-28,30,39.0,70.5,,
Switzerland,2021-11-28,40,49.0,75.93,,
Switzerland,2021-11-28,50,59.0,79.66,,
Switzerland,2021-11-28,60,69.0,83.53,,
Switzerland,2021-11-28,70,79.0,89.66,,
Switzerland,2021-11-28,80,,91.79,,
Switzerland,2021-12-05,0,9.0,0.03,,
Switzerland,2021-12-05,10,19.0,43.62,,
Switzerland,2021-12-05,20,29.0,70.08,,
Switzerland,2021-12-05,30,39.0,70.95,,
Switzerland,2021-12-05,40,49.0,76.24,,
Switzerland,2021-12-05,50,59.0,79.91,,
Switzerland,2021-12-05,60,69.0,83.71,,
Switzerland,2021-12-05,70,79.0,89.79,,
Switzerland,2021-12-05,80,,91.98,,
Switzerland,2021-12-12,0,9.0,0.03,,
Switzerland,2021-12-12,10,19.0,44.23,,
Switzerland,2021-12-12,20,29.0,70.69,,
Switzerland,2021-12-12,30,39.0,71.5,,
Switzerland,2021-12-12,40,49.0,76.59,,
Switzerland,2021-12-12,50,59.0,80.19,,
Switzerland,2021-12-12,60,69.0,83.93,,
Switzerland,2021-12-12,70,79.0,89.95,,
Switzerland,2021-12-12,80,,92.16,,
Switzerland,2021-12-19,0,9.0,0.04,,
Switzerland,2021-12-19,10,19.0,44.83,,
Switzerland,2021-12-19,20,29.0,71.27,,
Switzerland,2021-12-19,30,39.0,72.0,,
Switzerland,2021-12-19,40,49.0,76.92,,
Switzerland,2021-12-19,50,59.0,80.47,,
